Product URL,Product name ,Product Price,Rating,No.Of Reviews,Product Description,Manufacturer,ASIN
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-134,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,4.3 out of 5 stars,"9,233","30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.. Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch. Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.. Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks. 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty. Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-134,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,4.3 out of 5 stars,"9,233","30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.. Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch. Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.. Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks. 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty. Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/American-Tourister-Polypropylene-FH0-001/dp/B07Q2DV3H1/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-135,American Tourister Skittle Nxt Polypropylene 50 cms Orange Kid's Luggage (FH0 (0) 96 001),"2,299",4.5 out of 5 stars,664,"Outer Material: Polypropylene, Color: Orange. Capacity: 25 liters; Dimensions: 50 cms x 21 cms x 39 cms (LxWxH). Number of compartments: 1. Laptop Compatibility: No. Warranty type: Manufacturer; 3 year manufacturer warranty is non-transferable and valid for 3 years from the original date of purchase. Easy-to-grab webbing handles for the chils to hold on to while sitting. Leash for parents that can be converted to a shoulder strap. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/American-Tourister-Polypropylene-FH0-001/dp/B07Q2DV3H1/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-135,American Tourister Skittle Nxt Polypropylene 50 cms Orange Kid's Luggage (FH0 (0) 96 001),"2,299",4.5 out of 5 stars,664,"Outer Material: Polypropylene, Color: Orange. Capacity: 25 liters; Dimensions: 50 cms x 21 cms x 39 cms (LxWxH). Number of compartments: 1. Laptop Compatibility: No. Warranty type: Manufacturer; 3 year manufacturer warranty is non-transferable and valid for 3 years from the original date of purchase. Easy-to-grab webbing handles for the chils to hold on to while sitting. Leash for parents that can be converted to a shoulder strap. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-136,Baggit Women's PEPSI Sling Bag,528,4.4 out of 5 stars,"1,927",Faux Leather material. Green colored Hobo Handbag. Strap type : Single. Zip type closing mechanism.. Made in India. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-136,Baggit Women's PEPSI Sling Bag,528,4.4 out of 5 stars,"1,927",Faux Leather material. Green colored Hobo Handbag. Strap type : Single. Zip type closing mechanism.. Made in India. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Purple/dp/B07T97R1H1/ref=sr_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-140,Isle Locada by Hidesign Women's SLING BAG(AUBERGINE/AUBERG),"1,599",4.5 out of 5 stars,341,Leather material purple colored sling bag. 15.2 centimeters height x 21.5 centimeters length x 5.8 centimeters width. Zip closure with handle. 2 compartments and 1 pocket. 1 year domestic warranty against manufacturing defects. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Purple/dp/B07T97R1H1/ref=sr_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-140,Isle Locada by Hidesign Women's SLING BAG(AUBERGINE/AUBERG),"1,599",4.5 out of 5 stars,341,Leather material purple colored sling bag. 15.2 centimeters height x 21.5 centimeters length x 5.8 centimeters width. Zip closure with handle. 2 compartments and 1 pocket. 1 year domestic warranty against manufacturing defects. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-142,Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),"1,186",4.4 out of 5 stars,"6,051","21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm. Material : 100% Polyester. Lining : 100% Polyster. Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.. Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.. Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.. Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.. Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks. 6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-142,Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),"1,186",4.4 out of 5 stars,"6,051","21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm. Material : 100% Polyester. Lining : 100% Polyster. Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.. Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.. Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.. Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.. Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks. 6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-143,AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack,529,4.4 out of 5 stars,"3,276",Dimensions: 38 cm X 38 cm X 12 cm; Capacity: 33 Liters; Number of Compartments: 3 Compartments; Material: Nylon; Polyester. Warranty Description: 12 Months (Warranty Against Manufacturing Defects); Special Features: Zippered Back Pack With Adjustable Shoulder Straps And Nylon Hook For Hanging. Pocket Description: Utility Pocket; Theme: Sports; Special Features: Earphone Cord Support; Closure Type: Zipper; Pattern Name: Checkered; Style Name: Daypack Backpacks. Pattern Name: Checkered; Closure Type: Zipper; Pocket Description: Utility Pocket; Theme: Sports; Style Name: Daypack Backpacks; Special Features: Earphone Cord Support. Compartment Description: Not Laptop Compatible; Water Resistance Level: Water Resistant. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1675448062&sprefix=ba%2Caps%2C283&sr=8-143,AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack,529,4.4 out of 5 stars,"3,276",Dimensions: 38 cm X 38 cm X 12 cm; Capacity: 33 Liters; Number of Compartments: 3 Compartments; Material: Nylon; Polyester. Warranty Description: 12 Months (Warranty Against Manufacturing Defects); Special Features: Zippered Back Pack With Adjustable Shoulder Straps And Nylon Hook For Hanging. Pocket Description: Utility Pocket; Theme: Sports; Special Features: Earphone Cord Support; Closure Type: Zipper; Pattern Name: Checkered; Style Name: Daypack Backpacks. Pattern Name: Checkered; Closure Type: Zipper; Pocket Description: Utility Pocket; Theme: Sports; Style Name: Daypack Backpacks; Special Features: Earphone Cord Support. Compartment Description: Not Laptop Compatible; Water Resistance Level: Water Resistant. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/American-Tourister-27O-70-003/dp/B073XL19QZ/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-145,American Tourister Jamaica 80CM Wine RED Soft Suitcase,249.00,4.3 out of 5 stars,"5,236","Outer Material: Polyester, Casing: Soft, Color: Wine Red. Wear Resistant: Not wear resistant, Water Resistance: Not water resistant, Voluminous Front Pocket. Capacity: 120 liters; Weight: 4100 grams; Dimensions: 49.5 cms x 31.5 cms x 80.5 cms (LxWxH). Lock Type: Number Lock, Number of Wheels: 4, Number of compartments: 2, Laptop Compatibility: No. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/American-Tourister-27O-70-003/dp/B073XL19QZ/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-145,American Tourister Jamaica 80CM Wine RED Soft Suitcase,"4,799",4.3 out of 5 stars,"5,236","Outer Material: Polyester, Casing: Soft, Color: Wine Red. Wear Resistant: Not wear resistant, Water Resistance: Not water resistant, Voluminous Front Pocket. Capacity: 120 liters; Weight: 4100 grams; Dimensions: 49.5 cms x 31.5 cms x 80.5 cms (LxWxH). Lock Type: Number Lock, Number of Wheels: 4, Number of compartments: 2, Laptop Compatibility: No. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/American-Tourister-27O-70-003/dp/B073XL19QZ/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-145,American Tourister Jamaica 80CM Wine RED Soft Suitcase,"4,799",4.3 out of 5 stars,"5,236","Outer Material: Polyester, Casing: Soft, Color: Wine Red. Wear Resistant: Not wear resistant, Water Resistance: Not water resistant, Voluminous Front Pocket. Capacity: 120 liters; Weight: 4100 grams; Dimensions: 49.5 cms x 31.5 cms x 80.5 cms (LxWxH). Lock Type: Number Lock, Number of Wheels: 4, Number of compartments: 2, Laptop Compatibility: No. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-150,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,4.3 out of 5 stars,"12,106","Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex. Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps. Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks. Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket. Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-150,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,4.3 out of 5 stars,"12,106","Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex. Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps. Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks. Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket. Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KS97LZH/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-152,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",299,4.5 out of 5 stars,257,"Care Instructions: Machine Wash. Convenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more. Reuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure). Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bag. Lots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcase. Easy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KS97LZH/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-152,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",299,4.5 out of 5 stars,257,"Care Instructions: Machine Wash. Convenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more. Reuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure). Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bag. Lots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcase. Easy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B0B25B5PB6/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-155,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",289,4.5 out of 5 stars,257,"Care Instructions: Machine Wash. Convenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more. Reuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure). Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bag. Lots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcase. Easy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B0B25B5PB6/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-155,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",289,4.5 out of 5 stars,257,"Care Instructions: Machine Wash. Convenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more. Reuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure). Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bag. Lots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcase. Easy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-159,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"1,695",4.3 out of 5 stars,"3,184","Outer Material: Polyester, Color: Blue. Water Resistance: Water resistant; Dimensions: 36 cms x 13 cms x 50 cms (LxWxH). Number of compartments: 3. Laptop Compatible: Fits up to 15.4 laptop. Light Weight. Note : Laptop compartment has no strap. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-159,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"1,695",4.3 out of 5 stars,"3,184","Outer Material: Polyester, Color: Blue. Water Resistance: Water resistant; Dimensions: 36 cms x 13 cms x 50 cms (LxWxH). Number of compartments: 3. Laptop Compatible: Fits up to 15.4 laptop. Light Weight. Note : Laptop compartment has no strap. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07TDTPRJ9/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-160,Isle Locada by Hidesign Women's SLING BAG(MARSALA/BROWN),"1,899",4.5 out of 5 stars,353,Leather material red colored sling bag. 18 centimeters height x 20 centimeters length x 8 centimeters width. Zip closure with handle. 2 compartments and 1 pocket. 1 year domestic warranty against manufacturing defects. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07TDTPRJ9/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1675448107&sprefix=ba%2Caps%2C283&sr=8-160,Isle Locada by Hidesign Women's SLING BAG(MARSALA/BROWN),"1,899",4.5 out of 5 stars,353,Leather material red colored sling bag. 18 centimeters height x 20 centimeters length x 8 centimeters width. Zip closure with handle. 2 compartments and 1 pocket. 1 year domestic warranty against manufacturing defects. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-161,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG0104_Black),249.00,4.3 out of 5 stars,"1,860",Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base. 3 External Zippered Pockets : 1 Mesh Stash Pocket. Outer material type: Polyester. Item Package Weight : 340.0 grams. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-161,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG0104_Black),539,4.3 out of 5 stars,"1,860",Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base. 3 External Zippered Pockets : 1 Mesh Stash Pocket. Outer material type: Polyester. Item Package Weight : 340.0 grams. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-161,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG0104_Black),539,4.3 out of 5 stars,"1,860",Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base. 3 External Zippered Pockets : 1 Mesh Stash Pocket. Outer material type: Polyester. Item Package Weight : 340.0 grams. ,"BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/PALAY%C2%AE-Multifunctional-Pattern-Accommodate-Shoulder/dp/B09FJZJVP8/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-165,PALAY® Crossbody Phone Bags For Women 3 Layers Small Multifunctional Mobile Pouch Sling Bags For Girls Latest Travel Cell Phone Purses Pouch Sport Shoulder Bag,552,4.4 out of 5 stars,276,"Multifunction& Durable: This latest stylish sling side bag can be used for multiple purposes like – Perfect for dating, shopping, working, traveling, vocation, everyday use etc. Nice Gift for families, wife, friends, parents on any significant moments, anniversary, birthday, holidays, Celebration Day.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
https://www.amazon.in/PALAY%C2%AE-Multifunctional-Pattern-Accommodate-Shoulder/dp/B09FJZJVP8/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1675448155&sprefix=ba%2Caps%2C283&sr=8-165,PALAY® Crossbody Phone Bags For Women 3 Layers Small Multifunctional Mobile Pouch Sling Bags For Girls Latest Travel Cell Phone Purses Pouch Sport Shoulder Bag,552,4.4 out of 5 stars,276,"Multifunction& Durable: This latest stylish sling side bag can be used for multiple purposes like – Perfect for dating, shopping, working, traveling, vocation, everyday use etc. Nice Gift for families, wife, friends, parents on any significant moments, anniversary, birthday, holidays, Celebration Day.. ","BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901",B018EMBCUW
